[u'https://www.daraz.pk/verus/?q=samsung', u'Verus']
[u'https://www.daraz.pk/e-lite-appliances/?q=samsung', u'E-Lite Appliances ']
[u'https://www.daraz.pk/muzammal-bros/?q=samsung', u'Muzammal Bros']
[u'https://www.daraz.pk/adonite/?q=samsung', u'Adonite']
[u'https://www.daraz.pk/xundd/?q=samsung', u'Xundd']
[u'https://www.daraz.pk/fitbit/?q=samsung', u'Fitbit']
[u'https://www.daraz.pk/slash/?q=samsung', u'Slash']
[u'https://www.daraz.pk/jr-s/?q=samsung', u"JR's"]
[u'https://www.daraz.pk/wild/?q=samsung', u'Wild']
[u'https://www.daraz.pk/unique-hub/?q=samsung', u'Unique Hub']
[u'https://www.daraz.pk/herbo-natural/?q=samsung', u'Herbo Natural']
[u'https://www.daraz.pk/swiss-arabian/?q=samsung', u'swiss arabian']
[u'https://www.daraz.pk/my-deals/?q=samsung', u'My Deals']
[u'https://www.daraz.pk/met-rx-usa/?q=samsung', u'Met-Rx USA']
[u'https://www.daraz.pk/earldom/?q=samsung', u'Earldom']
[u'https://www.daraz.pk/sling-grip/?q=samsung', u'Sling Grip']
[u'https://www.daraz.pk/nouman-collection/?q=samsung', u'Nouman Collection']
[u'https://www.daraz.pk/oem/?q=samsung', u'OEM']
[u'https://www.daraz.pk/best-women-store/?q=samsung', u'Best Women Store']
[u'https://www.daraz.pk/hadi-s/?q=samsung', u"Hadi's"]
[u'https://www.daraz.pk/uag-urban-armor-gear/?q=samsung', u'UAG (Urban Armor Gear)']
[u'https://www.daraz.pk/foxconn/?q=samsung', u'Foxconn']
[u'https://www.daraz.pk/nameblue/?q=samsung', u'Nameblue']
[u'https://www.daraz.pk/fabricano/?q=samsung', u'Fabricano']
[u'https://www.daraz.pk/abbasi/?q=samsung', u'Abbasi']
[u'https://www.daraz.pk/dgtec/?q=samsung', u'DGtec']
[u'https://www.daraz.pk/jvc/?q=samsung', u'JVC']
[u'https://www.daraz.pk/china-mobile/?q=samsung', u'China Mobile']
[u'https://www.daraz.pk/bass/?q=samsung', u'Bass']
[u'https://www.daraz.pk/denon/?q=samsung', u'Denon']
[u'https://www.daraz.pk/monster/?q=samsung', u'Monster']
[u'https://www.daraz.pk/bullet/?q=samsung', u'Bullet']
[u'https://www.daraz.pk/xtreme/?q=samsung', u'Xtreme']
[u'https://www.daraz.pk/muscletech/?q=samsung', u'MuscleTech']
[u'https://www.daraz.pk/esajee-banner/?q=samsung', u'Esajee Banner']
[u'https://www.daraz.pk/shine/?q=samsung', u'Shine']
[u'https://www.daraz.pk/gift-voucher/?q=samsung', u'Daraz.pk']
[u'https://www.daraz.pk/cooler-master/?q=samsung', u'Cooler Master']
[u'https://www.daraz.pk/smoke-fashion/?q=samsung', u'Smoke Fashion']
[u'https://www.daraz.pk/joway/?q=samsung', u'Joway']
[u'https://www.daraz.pk/stech/?q=samsung', u'STech']
[u'https://www.daraz.pk/photofast/?q=samsung', u'PhotoFast']
[u'https://www.daraz.pk/novartis/?q=samsung', u'Novartis']
[u'https://www.daraz.pk/sinoele/?q=samsung', u'Sinoele']
[u'https://www.daraz.pk/ab/?q=samsung', u'AB']
[u'https://www.daraz.pk/netpower/?q=samsung', u'NETPOWER']
[u'https://www.daraz.pk/delsey/?q=samsung', u'Delsey']
[u'https://www.daraz.pk/ip2/?q=samsung', u'IP2']
[u'https://www.daraz.pk/proda-jane/?q=samsung', u'Proda Jane']
[u'https://www.daraz.pk/noosy/?q=samsung', u'Noosy']
[u'https://www.daraz.pk/at-collection/?q=samsung', u'AT Collection']
[u'https://www.daraz.pk/mobicity/?q=samsung', u'Mobicity']
[u'https://www.daraz.pk/tab/?q=samsung', u'Tab']
[u'https://www.daraz.pk/wacom/?q=samsung', u'Wacom']
[u'https://www.daraz.pk/wsm/?q=samsung', u'WSM']
[u'https://www.daraz.pk/viper/?q=samsung', u'Viper']
[u'https://www.daraz.pk/a-h-enterprises/?q=samsung', u'A H Enterprises']
[u'https://www.daraz.pk/schwarze-meister/?q=samsung', u'Schwarze Meister']
[u'https://www.daraz.pk/langsdom/?q=samsung', u'Langsdom']
[u'https://www.daraz.pk/mass-accessories/?q=samsung', u'Mass Accessories']
[u'https://www.daraz.pk/auto-xpert-collections/?q=samsung', u'Auto Xpert Collections']
[u'https://www.daraz.pk/pal-medica-pakistan/?q=samsung', u'Pal Medica Pakistan']
[u'https://www.daraz.pk/unic/?q=samsung', u'UNIC']
[u'https://www.daraz.pk/nomad/?q=samsung', u'NOMAD']
[u'https://www.daraz.pk/uthalay/?q=samsung', u'Uthalay']
[u'https://www.daraz.pk/fashion-inn-attitude/?q=samsung', u'Fashion Inn Attitude']
[u'https://www.daraz.pk/general-mobile/?q=samsung', u'General Mobile']
[u'https://www.daraz.pk/-le-couture/?q=samsung', u' Le Couture']
[u'https://www.daraz.pk/fashion-mart/?q=samsung', u'Fashion Mart']
[u'https://www.daraz.pk/kucipa/?q=samsung', u'Kucipa']
[u'https://www.daraz.pk/smart/?q=samsung', u'SMART']
[u'https://www.daraz.pk/vinsic/?q=samsung', u'Vinsic']
[u'https://www.daraz.pk/keweisi/?q=samsung', u'Keweisi']
[u'https://www.daraz.pk/zeegee/?q=samsung', u'ZeeGee']
[u'https://www.daraz.pk/shopping-mania/?q=samsung', u'Shopping Mania']
[u'https://www.daraz.pk/sneer/?q=samsung', u'Sneer']
[u'https://www.daraz.pk/audio-technica/?q=samsung', u'Audio-technica']
[u'https://www.daraz.pk/imuto/?q=samsung', u'Imuto']
[u'https://www.daraz.pk/m-i-c/?q=samsung', u'M.I.C']
[u'https://www.daraz.pk/headphonecentre/?q=samsung', u'HeadphoneCentre']
[u'https://www.daraz.pk/-comma/?q=samsung', u' COMMA']
[u'https://www.daraz.pk/shop2home/?q=samsung', u'Shop2Home']
[u'https://www.daraz.pk/trackr/?q=samsung', u'TrackR']
[u'https://www.daraz.pk/brother/?q=samsung', u'Brother']
[u'https://www.daraz.pk/mobeccories/?q=samsung', u'Mobeccories']
[u'https://www.daraz.pk/yuhai/?q=samsung', u'YUHAI']
[u'https://www.daraz.pk/as-seen-on-tv/?q=samsung', u'As seen on tv']
[u'https://www.daraz.pk/nudeaudio/?q=samsung', u'NudeAudio']
[u'https://www.daraz.pk/sky-fruit/?q=samsung', u'Sky Fruit']
[u'https://www.daraz.pk/eshop/?q=samsung', u'Eshop']
[u'https://www.daraz.pk/shs-gifts/?q=samsung', u'SHS Gifts']
[u'https://www.daraz.pk/x-level/?q=samsung', u'x-level']
[u'https://www.daraz.pk/mobileplus/?q=samsung', u'mobile plus']
[u'https://www.daraz.pk/itsay/?q=samsung', u'itsay']
[u'https://www.daraz.pk/razer/?q=samsung', u'Razer']
[u'https://www.daraz.pk/tecno-mobile/?q=samsung', u'Tecno Mobile']
[u'https://www.daraz.pk/genai/?q=samsung', u'Genai']
[u'https://www.daraz.pk/akekio/?q=samsung', u'Akekio']
[u'https://www.daraz.pk/global-electronic/?q=samsung', u'Global Electronic']
[u'https://www.daraz.pk/smart-collection/?q=samsung', u'SMART COLLECTION']
[u'https://www.daraz.pk/qbeats/?q=samsung', u'Qbeats']
[u'https://www.daraz.pk/behringer/?q=samsung', u'Behringer']
[u'https://www.daraz.pk/vodafone/?q=samsung', u'Vodafone']
[u'https://www.daraz.pk/bluetooth/?q=samsung', u'Bluetooth']
[u'https://www.daraz.pk/liteon/?q=samsung', u'LiteOn']
[u'https://www.daraz.pk/transcend/?q=samsung', u'Transcend']
[u'https://www.daraz.pk/universal-nutrition/?q=samsung', u'Universal Nutrition']
[u'https://www.daraz.pk/ultimate-nutrition/?q=samsung', u'Ultimate Nutrition']
[u'https://www.daraz.pk/twinlab/?q=samsung', u'TwinLab']
[u'https://www.daraz.pk/tech-world/?q=samsung', u'Tech World']
[u'https://www.daraz.pk/griffin-technology/?q=samsung', u'Griffin Technology']
[u'https://www.daraz.pk/flaem/?q=samsung', u'Flaem']
[u'https://www.daraz.pk/sok-plastic/?q=samsung', u'SOK Plastic']
[u'https://www.daraz.pk/steel-series/?q=samsung', u'Steel Series']
[u'https://www.daraz.pk/xmart/?q=samsung', u'Xmart']
[u'https://www.daraz.pk/abro/?q=samsung', u'ABRO']
[u'https://www.daraz.pk/ihave/?q=samsung', u'iHave']
[u'https://www.daraz.pk/tango-sports/?q=samsung', u'Tango Sports']
[u'https://www.daraz.pk/dobe/?q=samsung', u'DOBE']
[u'https://www.daraz.pk/monopod/?q=samsung', u'Monopod']
[u'https://www.daraz.pk/oricore/?q=samsung', u'Oricore']
[u'https://www.daraz.pk/systo/?q=samsung', u'Systo']
[u'https://www.daraz.pk/sam-nation/?q=samsung', u'Sam-Nation']
[u'https://www.daraz.pk/polaroid/?q=samsung', u'Polaroid']
[u'https://www.daraz.pk/iplay/?q=samsung', u'iPlay']
[u'https://www.daraz.pk/strepsils/?q=samsung', u'Strepsils']
[u'https://www.daraz.pk/car-plan/?q=samsung', u'Car Plan']
[u'https://www.daraz.pk/glaxo-smith-kline/?q=samsung', u'Glaxo Smith Kline']
[u'https://www.daraz.pk/victorinox/?q=samsung', u'Victorinox']
[u'https://www.daraz.pk/copper/?q=samsung', u'Copper']
[u'https://www.daraz.pk/miyanji/?q=samsung', u'Miyanji']
[u'https://www.daraz.pk/giftsmine/?q=samsung', u'Giftsmine']
[u'https://www.daraz.pk/se-light/?q=samsung', u'SE Light']
[u'https://www.daraz.pk/monopad/?q=samsung', u'Monopad']
[u'https://www.daraz.pk/smart-traders/?q=samsung', u'Smart Traders']
[u'https://www.daraz.pk/zagg/?q=samsung', u'Zagg']
[u'https://www.daraz.pk/nike/?q=samsung', u'Nike']
[u'https://www.daraz.pk/black-copper/?q=samsung', u'Black Copper']
[u'https://www.daraz.pk/al-rafay/?q=samsung', u'Al Rafay']
[u'https://www.daraz.pk/bpi-sports/?q=samsung', u'BPI Sports']
[u'https://www.daraz.pk/genius-accessories/?q=samsung', u'Genius Accessories']
[u'https://www.daraz.pk/naya-rung/?q=samsung', u'Naya Rung']
[u'https://www.daraz.pk/monster-cable/?q=samsung', u'Monster Cable']
[u'https://www.daraz.pk/bludio/?q=samsung', u'Bludio']
[u'https://www.daraz.pk/10-edition/?q=samsung', u'10 edition']
[u'https://www.daraz.pk/future-shop-pakistan/?q=samsung', u'Future Shop Pakistan']
[u'https://www.daraz.pk/traditional-enterprise/?q=samsung', u'Traditional Enterprise']
[u'https://www.daraz.pk/alhamra/?q=samsung', u'ALHamra']
[u'https://www.daraz.pk/a-one/?q=samsung', u'A One']
[u'https://www.daraz.pk/carvan/?q=samsung', u'Carvan']
[u'https://www.daraz.pk/ar-center/?q=samsung', u'AR Center']
[u'https://www.daraz.pk/fashion-collection/?q=samsung', u'Fashion Collection']
[u'https://www.daraz.pk/alifedesign/?q=samsung', u'ALIFEDESIGN']
[u'https://www.daraz.pk/lords-sports/?q=samsung', u'Lords Sports']
[u'https://www.daraz.pk/epiphone/?q=samsung', u'Epiphone ']
[u'https://www.daraz.pk/gear4music/?q=samsung', u'Gear4Music']
[u'https://www.daraz.pk/russian-bear-nutrition/?q=samsung', u'Russian Bear Nutrition']
[u'https://www.daraz.pk/orico/?q=samsung', u'Orico']
[u'https://www.daraz.pk/khareedlo/?q=samsung', u'Khareedlo']
[u'https://www.daraz.pk/hammer-smith/?q=samsung', u'Hammer & Smith']
[u'https://www.daraz.pk/vgate/?q=samsung', u'Vgate']
[u'https://www.daraz.pk/apollo/?q=samsung', u'Apollo']
[u'https://www.daraz.pk/langston/?q=samsung', u'Langston']
[u'https://www.daraz.pk/big-man/?q=samsung', u'Big Man']
[u'https://www.daraz.pk/alfa/?q=samsung', u'Alfa']
[u'https://www.daraz.pk/5-star/?q=samsung', u'5 Star']
[u'https://www.daraz.pk/self-edge-collections/?q=samsung', u'Self Edge Collections']
[u'https://www.daraz.pk/anycast/?q=samsung', u'Anycast']
[u'https://www.daraz.pk/vitalbrands/?q=samsung', u'VITALBRANDS']
[u'https://www.daraz.pk/m-h/?q=samsung', u'M.H']
[u'https://www.daraz.pk/deals-and-gifts/?q=samsung', u'Deals and Gifts']
[u'https://www.daraz.pk/kangaroo/?q=samsung', u'Kangaroo']
[u'https://www.daraz.pk/noor/?q=samsung', u'Noor']
[u'https://www.daraz.pk/easy-2-buy/?q=samsung', u'Easy 2 Buy']
[u'https://www.daraz.pk/b-n-mart/?q=samsung', u'B.N Mart']
[u'https://www.daraz.pk/xunom/?q=samsung', u'XUNOM']
[u'https://www.daraz.pk/waseem-electronics/?q=samsung', u'Waseem Electronics']
[u'https://www.daraz.pk/osteo-bi-flex-usa/?q=samsung', u'Osteo Bi-Flex USA']
[u'https://www.daraz.pk/gblue/?q=samsung', u'Gblue']
[u'https://www.daraz.pk/lo-jee/?q=samsung', u'LO-JEE']
[u'https://www.daraz.pk/windows/?q=samsung', u'Windows']
[u'https://www.daraz.pk/online-deals/?q=samsung', u'Online Deals']
[u'https://www.daraz.pk/wireless-stereo-headset/?q=samsung', u'Wireless Stereo headset']
[u'https://www.daraz.pk/dt/?q=samsung', u'DT']
[u'https://www.daraz.pk/sun-ce/?q=samsung', u'Sun Ce']
[u'https://www.daraz.pk/click-n-get/?q=samsung', u'Click N Get']
[u'https://www.daraz.pk/rompers/?q=samsung', u'Rompers']
[u'https://www.daraz.pk/idea-infinity/?q=samsung', u'Idea Infinity']
[u'https://www.daraz.pk/highlander/?q=samsung', u'Highlander']
[u'https://www.daraz.pk/sunday-bazaar/?q=samsung', u'Sunday Bazaar']
[u'https://www.daraz.pk/xzs/?q=samsung', u'XZS']
[u'https://www.daraz.pk/virtuoso/?q=samsung', u'VIRTUOSO']
[u'https://www.daraz.pk/mhd/?q=samsung', u'MHD']
[u'https://www.daraz.pk/marshall/?q=samsung', u'Marshall']
[u'https://www.daraz.pk/fantasy/?q=samsung', u'Fantasy']
[u'https://www.daraz.pk/progressive-books/?q=samsung', u'Progressive Books']
[u'https://www.daraz.pk/dunu/?q=samsung', u'DUNU']
[u'https://www.daraz.pk/time2/?q=samsung', u'TIME2']
[u'https://www.daraz.pk/dbpower/?q=samsung', u'DBPOWER']
[u'https://www.daraz.pk/giftsshop/?q=samsung', u'Giftsshop']
[u'https://www.daraz.pk/rajputs/?q=samsung', u'Rajputs']
[u'https://www.daraz.pk/sinbo/?q=samsung', u'Sinbo']
[u'https://www.daraz.pk/es24/?q=samsung', u'ES24']
[u'https://www.daraz.pk/sola-singhar/?q=samsung', u'Sola Singhar']
[u'https://www.daraz.pk/teleshoppingpk/?q=samsung', u'Teleshoppingpk']
[u'https://www.daraz.pk/deal-house/?q=samsung', u'Deal House']
[u'https://www.daraz.pk/shopping-junction/?q=samsung', u'Shopping Junction']
[u'https://www.daraz.pk/smart-shop/?q=samsung', u'Smart Shop']
[u'https://www.daraz.pk/bukhari/?q=samsung', u'Bukhari']
[u'https://www.daraz.pk/sanyo/?q=samsung', u'Sanyo']
[u'https://www.daraz.pk/oraimo/?q=samsung', u'Oraimo']
[u'https://www.daraz.pk/levin/?q=samsung', u'Levin']
[u'https://www.daraz.pk/coulax/?q=samsung', u'Coulax']
[u'https://www.daraz.pk/veerjeepk/?q=samsung', u'VeerJeePK']
[u'https://www.daraz.pk/ar-collection/?q=samsung', u'AR Collection']
[u'https://www.daraz.pk/rising-star/?q=samsung', u'Rising Star']
[u'https://www.daraz.pk/saste-shop/?q=samsung', u'Saste Shop']
[u'https://www.daraz.pk/moto/?q=samsung', u'Moto']
[u'https://www.daraz.pk/decom/?q=samsung', u'Decom']
[u'https://www.daraz.pk/homido/?q=samsung', u'Homido']
[u'https://www.daraz.pk/easy-shop-pakistan/?q=samsung', u'Easy Shop Pakistan']
[u'https://www.daraz.pk/dji/?q=samsung', u'DJI']
[u'https://www.daraz.pk/unique-decor/?q=samsung', u'Unique Decor']
[u'https://www.daraz.pk/maryam-collection/?q=samsung', u'Maryam Collection']
[u'https://www.daraz.pk/the-protein-works-uk/?q=samsung', u'The Protein Works\u2122 (UK)']
[u'https://www.daraz.pk/uni-t/?q=samsung', u'UNI-T']
[u'https://www.daraz.pk/techtronics/?q=samsung', u'Techtronics']
[u'https://www.daraz.pk/zong/?q=samsung', u'Zong']
[u'https://www.daraz.pk/oneforall/?q=samsung', u'OneForAll']
[u'https://www.daraz.pk/bulls-bears/?q=samsung', u'Bulls & Bears']
[u'https://www.daraz.pk/apna-electronic/?q=samsung', u'Apna Electronic']
[u'https://www.daraz.pk/yookie/?q=samsung', u'Yookie']
[u'https://www.daraz.pk/luna/?q=samsung', u'luna']
[u'https://www.daraz.pk/chuwi/?q=samsung', u'CHUWI']
[u'https://www.daraz.pk/fashion-wala/?q=samsung', u'Fashion Wala']
[u'https://www.daraz.pk/itel/?q=samsung', u'itel']
[u'https://www.daraz.pk/shopping-souls/?q=samsung', u'Shopping souls']
[u'https://www.daraz.pk/case-me/?q=samsung', u'Case Me']
[u'https://www.daraz.pk/pieri-cardin/?q=samsung', u'Pieri Cardin']
[u'https://www.daraz.pk/f5-refresh/?q=samsung', u'F5 Refresh']
[u'https://www.daraz.pk/marc-jacobs/?q=samsung', u'Marc Jacobs']
[u'https://www.daraz.pk/bcs/?q=samsung', u'BCS']
[u'https://www.daraz.pk/sasta-pk/?q=samsung', u'sasta pk']
[u'https://www.daraz.pk/kureshi-collections/?q=samsung', u'Kureshi Collections']
[u'https://www.daraz.pk/abdullah/?q=samsung', u'Abdullah']
[u'https://www.daraz.pk/catalog/?q=samsung&size=Adjustable', u'    Adjustable (4)']
[u'https://www.daraz.pk/catalog/?q=samsung&size=One+Size', u'    One Size (4)']
[u'https://www.daraz.pk/catalog/?q=samsung&size=Free+Size', u'    Free Size (3)']
[u'https://www.daraz.pk/catalog/?q=samsung&size=L%2FXL', u'    L/XL (1)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Black', u'    Black (3280)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=White', u'    White (2186)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Neutrals', u'    Neutrals (1429)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Golden', u'    Golden (803)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Blue', u'    Blue (476)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Red', u'    Red (471)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Silver', u'    Silver (400)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Brown', u'    Brown (305)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Green', u'    Green (246)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Grey', u'    Grey (242)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Pink', u'    Pink (239)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Multicolour', u'    Multicolour (223)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Yellow', u'    Yellow (119)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Orange', u'    Orange (102)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Purple', u'    Purple (64)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Beige', u'    Beige (20)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Bronze', u'    Bronze (6)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Cream', u'    Cream (4)']
[u'https://www.daraz.pk/catalog/?q=samsung&color_family=Turquoise', u'    Turquoise (3)']
[u'https://www.daraz.pk/catalog/?q=samsung&gender=Unisex', u'    Unisex (62)']
[u'https://www.daraz.pk/catalog/?q=samsung&gender=Men', u'    Men (6)']
[u'https://www.daraz.pk/catalog/?q=samsung&gender=Women', u'    Women (1)']
[u'https://www.daraz.pk/catalog/?q=samsung&sort=popularity&dir=desc', u'Most Popular']
[u'https://www.daraz.pk/catalog/?q=samsung&sort=newest&dir=desc', u'New In']
[u'https://www.daraz.pk/catalog/?q=samsung&sort=Price%3A%20Low%20to%20High&dir=asc', u'Lowest Price']
[u'https://www.daraz.pk/catalog/?q=samsung&sort=Price%3A%20High%20to%20Low&dir=desc', u'Highest Price']
[u'https://www.daraz.pk/catalog/?q=samsung&sort=rating&dir=desc', u'Best Rating']
[u'https://www.daraz.pk/catalog/?q=samsung', u'1']
[u'https://www.daraz.pk/catalog/?q=samsung&page=2', u'2']
[u'https://www.daraz.pk/catalog/?q=samsung&page=3', u'3']
[u'https://www.daraz.pk/catalog/?q=samsung&page=25', u'25']
[u'https://www.daraz.pk/catalog/?q=samsung&page=2', u'Next']
[u'https://www.daraz.pk/samsung-galaxy-t560-tab-e-9.6-1.5gb-8gb-pearl-white-wifi-only-6644291.html', u'    Samsung\xa0 Galaxy T560 Tab E - 9.6" - 1.5GB - 8GB - Pearl White - Wifi Only-10%  Rs. \xa018,399  Rs. \xa020,500       Buy Now   ']
[u'https://www.daraz.pk/samsung-t285-7-8gb-1.5gb-ram-5mp-white-3g-6660525.html', u'    Samsung\xa0 T285 - 7" - 8GB - 1.5GB RAM - 5MP - White - 3G  Rs. \xa018,500      (2)     Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-t560-tab-e-9.6-1.5gb-8gb-black-wifi-6681374.html', u'    Samsung\xa0 Galaxy T560 Tab E - 9.6" - 1.5GB - 8GB - Black - WiFi  -13%  Rs. \xa017,899  Rs. \xa020,500     (2)     Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-t280-tab-a-7-5mp-white-6681635.html', u'    Samsung\xa0 Galaxy T280 - Tab A 7" - 5MP - White-9%  Rs. \xa014,999  Rs. \xa016,500       Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-tab-a-7.0-1.5gb-8gb-wi-fi-black-6623674.html', u'    Samsung\xa0 Galaxy Tab A - 7.0" - 1.5GB - 8GB - Wi-Fi - Black-9%  Rs. \xa014,999  Rs. \xa016,500     (5)     Buy Now   ']
[u'https://www.daraz.pk/t285-7-8gb-rom-1.5gb-ram-white-samsung-mpg62496.html', u'    Samsung\xa0 T285 - 7" - 8GB ROM -1.5GB RAM - White-4%  Rs. \xa017,799  Rs. \xa018,500   (4 Offers from Rs. \xa017,799)    Buy Now   ']
[u'https://www.daraz.pk/galaxy-tab-a-2016-7-sm-t285-black-samsung-mpg60439.html', u'    Samsung\xa0 Galaxy Tab A (2016) - 7" - SM-T285 - Black  Rs. \xa021,000      (1)     Buy Now   ']
[u'https://www.daraz.pk/galaxy-grand-prime-plus-5.0-8gb-1.5gb-ram-8mp-camera-gold-samsung-mpg60787.html', u'        Samsung\xa0 Galaxy Grand Prime Plus - 5.0" - 8GB - 1.5GB RAM - 8MP Camera - Gold-9%  Rs. \xa014,490  Rs. \xa016,000   (2 Offers from Rs. \xa014,490)  (60)     Buy Now   ']
[u'https://www.daraz.pk/j120f-galaxy-j1-2016-edition-4.5-8gb-hdd-1-gb-ram-gold-samsung-mpg44651.html', u'    Samsung\xa0 Galaxy J1 J120F - 4.5" - 8GB - 1GB RAM - 5MP Camera - Gold-33%  Rs. \xa013,250  Rs. \xa019,900   (2 Offers from Rs. \xa013,250)  (22)     Buy Now   ']
[u'https://www.daraz.pk/samsung-s8-5.8-4gb-ram-64gb-rom-12mp-maple-gold-6666307.html', u'      Samsung\xa0 S8 - 5.8" - 4GB RAM - 64GB ROM - 12MP - Maple Gold-10%  Rs. \xa077,899  Rs. \xa087,000     (11)       Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-a3-4.7-2gb-ram-16gb-13mp-gold-with-neon-flip-cover-6669944.html', u'    Samsung\xa0 Galaxy A3 - 4.7" - 2GB RAM - 16GB - 13MP - Gold - With Neon Flip Cover-6%  Rs. \xa030,399  Rs. \xa032,299         Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-j1-mini-prime-4-8gb-1gb-ram-5mp-gold-6666294.html', u'    Samsung\xa0 Galaxy J1 Mini Prime - 4" - 8GB - 1GB RAM - 5MP - Gold-4%  Rs. \xa09,199  Rs. \xa09,569     (4)       Buy Now   ']
[u'https://www.daraz.pk/earphone-for-galaxy-s6-s6-edge-white-samsung-mpg63666.html', u'    Samsung\xa0 Earphone For Galaxy S6 & S6 Edge - White-60%  Rs. \xa0990  Rs. \xa02,499     (1)     Buy Now   ']
[u'https://www.daraz.pk/samsung-galaxy-a7-5.7-3gb-32gb-16mp-gold-with-neon-flip-cover-6669938.html', u'    Samsung\xa0 Galaxy A7 - 5.7" - 3GB - 32GB - 16MP - Gold - With Neon Flip Cover-7%  Rs. \xa046,299  Rs. \xa049,999         Buy Now   ']
[u'https://www.daraz.pk/j7-prime-5.5-32gb-rom-3gb-ram-gold-samsung-mpg50022.html', u'    Samsung\xa0 J7 Prime - 5.5" - 16GB  - 3GB RAM - 13MP - Gold-22%  Rs. \xa027,399  Rs. \xa035,000     (25)     Buy Now   ']
[u'https://www.daraz.pk/fast-charger-with-usb-cable-travel-adapter-for-samsung-white-samsung-mpg62831.html', u'    Samsung\xa0 Fast Charger With USB Cable Travel Adapter for Samsung - White-31%  Rs. \xa01,040  Rs. \xa01,499   (2 Offers from Rs. \xa01,040)  (2)     Buy Now   ']
[u'https://www.daraz.pk/2pin-fast-charger-with-cable-for-samsung-white-samsung-mpg62611.html', u'    Samsung\xa0 2Pin Fast Charger With Cable For Samsung - White-35%  Rs. \xa0978  Rs. \xa01,499   (2 Offers from Rs. \xa0978)    Buy Now   ']
[u'https://www.daraz.pk/j510f-galaxy-j5-2016-edition-5.2-16gb-hdd-2gb-ram-black-samsung-mpg44615.html', u'    Samsung\xa0 Galaxy J5 - J510F - 5.2" - 16GB ROM - 2GB RAM - 1.2 GHz Qualcomm - Black-28%  Rs. \xa020,999  Rs. \xa029,000   (4 Offers from Rs. \xa020,999)  (7)     Buy Now   ']
[u'https://www.daraz.pk/j7-prime-5.5-16gb-rom-3gb-ram-13mp-black-4g-lte-samsung-mpg56278.html', u'    Samsung\xa0 J7 Prime - 5.5" - 16GB ROM - 3GB RAM - 13MP - Black - 4G LTE-20%  Rs. \xa027,990  Rs. \xa034,999     (1)     Buy Now   ']
[u'https://www.daraz.pk/j5-prime-5.0-16gb-rom-2gb-ram-13mp-gold-4g-lte-samsung-mpg56277.html', u'    Samsung\xa0 J5 Prime - 5.0" - 16GB ROM - 2GB RAM - 13MP - Gold - 4G LTE-10%  Rs. \xa024,310  Rs. \xa026,999     (1)     Buy Now   ']
[u'https://www.daraz.pk/s8-5.8-qhd-display-4gb-ram-64gb-rom-midnight-black-samsung-mpg61265.html', u'        Samsung\xa0 S8 - 5.8" - QHD+ Display - 4GB RAM - 64GB ROM - Midnight Black-11%  Rs. \xa077,299  Rs. \xa087,000   (6 Offers from Rs. \xa077,299)  (6)     Buy Now   ']
[u'https://www.daraz.pk/s8-6.2-qhd-display-4gb-ram-64gb-rom-midnight-black-samsung-mpg61779.html', u'       Samsung\xa0 S8+ - 6.2" - QHD+ Display - 4GB RAM - 64GB ROM - Midnight Black-10%  Rs. \xa086,899  Rs. \xa097,000   (4 Offers from Rs. \xa086,899)  (7)     Pre order now   ']
[u'https://www.daraz.pk/s8-6.2-qhd-display-4gb-ram-64gb-rom-maple-gold-samsung-mpg61778.html', u'       Samsung\xa0 S8+ - 6.2" - QHD+ Display - 4GB RAM - 64GB ROM - Maple Gold-10%  Rs. \xa086,899  Rs. \xa097,000   (5 Offers from Rs. \xa086,899)  (7)     Buy Now   ']
[u'https://www.daraz.pk/s8-5.8-qhd-display-4gb-ram-64gb-rom-orchid-grey-samsung-mpg61777.html', u'        Samsung\xa0 S8 - 5.8" - QHD+ Display - 4GB RAM - 64GB ROM - Orchid Grey-11%  Rs. \xa077,299  Rs. \xa087,000   (4 Offers from Rs. \xa077,299)  (2)     Buy Now   ']
